Bevölkerung Population   VZ/RFP 2000;Gde;Kt Ct;PLZ  NPA ;Ortsbezeichnung                             Localité ;BFS-Nr.  No OFS;;Gemeinde                Commune  ;Region Région;Bezirk                                       District 
;;ZH;8608;Lanzacher;112;;Bubikon;3;HINWIL
;;ZH;8608;Wändhüslen;112;;Bubikon;3;HINWIL
;;ZH;8633;Wolfhausen;112;;Bubikon;3;HINWIL
6082;1;ZH;8635;Dürnten;113;;Dürnten;3;HINWIL
;;ZH;8635;Edikon;113;;Dürnten;3;HINWIL
;;ZH;8635;Garweid;113;;Dürnten;3;HINWIL
;;ZH;8342;Hasenstrick;113;;Dürnten;3;HINWIL
;;ZH;8635;Oberdürnten;113;;Dürnten;3;HINWIL
;;ZH;8632;Tann;113;;Dürnten;3;HINWIL
1961;1;ZH;8497;Fischenthal;114;;Fischenthal;3;HINWIL
;;ZH;8498;Gibswil;114;;Fischenthal;3;HINWIL
;;ZH;8496;Lenzen;114;;Fischenthal;3;HINWIL
;;ZH;8497;Schmittenbach;114;;Fischenthal;3;HINWIL
;;ZH;8496;Steg;114;;Fischenthal;3;HINWIL
;;ZH;8496;Steg im Tösstal;114;;Fischenthal;3;HINWIL
;;ZH;8614;Bertschikon;115;;Gossau (ZH);3;HINWIL
;;ZH;8624;Böndler;115;;Gossau (ZH);3;HINWIL
;;ZH;8626;Brüschweid;115;;Gossau (ZH);3;HINWIL
8685;1;ZH;8625;Gossau;115;;Gossau (ZH);3;HINWIL
;;ZH;8624;Grüt;115;;Gossau (ZH);3;HINWIL
;;ZH;8626;Hellberg;115;;Gossau (ZH);3;HINWIL
;;ZH;8626;Herschmettlen;115;;Gossau (ZH);3;HINWIL
;;ZH;8624;Hundsrücken;115;;Gossau (ZH);3;HINWIL
;;ZH;8614;Hungerbühl;115;;Gossau (ZH);3;HINWIL
;;ZH;8626;Ober Ottikon;115;;Gossau (ZH);3;HINWIL
;;ZH;8626;Unter Ottikon;115;;Gossau (ZH);3;HINWIL
;;ZH;8627;Adletshausen;116;;Grüningen;3;HINWIL
;;ZH;8627;Bächelsrüti;116;;Grüningen;3;HINWIL
;;ZH;8627;Binzikon;116;;Grüningen;3;HINWIL
;;ZH;8627;Bürglen (Auf der);116;;Grüningen;3;HINWIL
3092;1;ZH;8627;Grüningen;116;;Grüningen;3;HINWIL
;;ZH;8627;Itzikon;116;;Grüningen;3;HINWIL
;;ZH;8342;Bachtel;117;;Hinwil;3;HINWIL
;;ZH;8340;Bossikon;117;;Hinwil;3;HINWIL
;;ZH;8340;Girenbad bei Hinwil;117;;Hinwil;3;HINWIL
;;ZH;8340;Hadlikon;117;;Hinwil;3;HINWIL
9157;1;ZH;8340;Hinwil;117;;Hinwil;3;HINWIL
;;ZH;8340;Nieder Orn;117;;Hinwil;3;HINWIL
;;ZH;8340;Ober Erlosen;117;;Hinwil;3;HINWIL
;;ZH;8340;Ober Orn;117;;Hinwil;3;HINWIL
;;ZH;8340;Ringwil;117;;Hinwil;3;HINWIL
;;ZH;8340;Schufelberg;117;;Hinwil;3;HINWIL
;;ZH;8340;Unter Erlosen;117;;Hinwil;3;HINWIL
;;ZH;8342;Wernetshausen;117;;Hinwil;3;HINWIL
;;ZH;8630;Ober Fägswil;118;;Rüti (ZH);3;HINWIL
10804;1;ZH;8630;Rüti;118;;Rüti (ZH);3;HINWIL
;;ZH;8630;Unter Fägswil;118;;Rüti (ZH);3;HINWIL
;;ZH;8630;Weier;118;;Rüti (ZH);3;HINWIL
;;ZH;8607;Aretshalden;119;;Seegräben;3;HINWIL
;;ZH;8607;Ober Aathal;119;;Seegräben;3;HINWIL
;;ZH;8607;Ottenhausen;119;;Seegräben;3;HINWIL
;;ZH;8607;Sack;119;;Seegräben;3;HINWIL
1279;1;ZH;8607;Seegräben;119;;Seegräben;3;HINWIL
;;ZH;8607;Unter Aathal;119;;Seegräben;3;HINWIL
;;ZH;8498;Aatal bei Wald;120;;Wald (ZH);3;HINWIL
;;ZH;8636;Blattenbach;120;;Wald (ZH);3;HINWIL
;;ZH;8636;Dieterswil;120;;Wald (ZH);3;HINWIL
;;ZH;8637;Diezikon;120;;Wald (ZH);3;HINWIL
;;ZH;8639;Faltigberg;120;;Wald (ZH);3;HINWIL
;;ZH;8636;Güntisberg;120;;Wald (ZH);3;HINWIL
;;ZH;8636;Hischwil;120;;Wald (ZH);3;HINWIL
;;ZH;8636;Hittenberg;120;;Wald (ZH);3;HINWIL
;;ZH;8636;Hub (Hueb, Huebwis);120;;Wald (ZH);3;HINWIL
;;ZH;8636;Hübeli;120;;Wald (ZH);3;HINWIL
;;ZH;8636;Jonatal;120;;Wald (ZH);3;HINWIL
;;ZH;8637;Laupen;120;;Wald (ZH);3;HINWIL
;;ZH;8636;Mettlen;120;;Wald (ZH);3;HINWIL
;;ZH;8498;Neutal;120;;Wald (ZH);3;HINWIL
;;ZH;8498;Raad bei Gibswil;120;;Wald (ZH);3;HINWIL
;;ZH;8498;Riet bei Gibswil (Ried);120;;Wald (ZH);3;HINWIL
8421;1;ZH;8636;Wald;120;;Wald (ZH);3;HINWIL
;;ZH;8620;Emmetschloo;121;;Wetzikon (ZH);3;HINWIL
;;ZH;8620;Ettenhausen;121;;Wetzikon (ZH);3;HINWIL
;;ZH;8623;Kempten;121;;Wetzikon (ZH);3;HINWIL
;;ZH;8620;Medikon;121;;Wetzikon (ZH);3;HINWIL
;;ZH;8623;Ober Kempten;121;;Wetzikon (ZH);3;HINWIL
;;ZH;8622;Ober Wetzikon;121;;Wetzikon (ZH);3;HINWIL
;;ZH;8620;Robank-Linggenberg;121;;Wetzikon (ZH);3;HINWIL
;;ZH;8621;Robenhausen;121;;Wetzikon (ZH);3;HINWIL
18129;1;ZH;8620;Wetzikon;121;;Wetzikon (ZH);3;HINWIL
;;ZH;8621;Wetzikon;121;;Wetzikon (ZH);3;HINWIL
;;ZH;8622;Wetzikon;121;;Wetzikon (ZH);3;HINWIL
;;ZH;8623;Wetzikon;121;;Wetzikon (ZH);3;HINWIL
15822;1;ZH;8134;Adliswil;131;;Adliswil;2;HORGEN
;;ZH;8134;Ober Leimbach;131;;Adliswil;2;HORGEN
;;ZH;8134;Sood;131;;Adliswil;2;HORGEN
1900;1;ZH;8816;Hirzel;132;;Hirzel;3;HORGEN
;;ZH;6340;Sihlbrugg Dorf *;132;;Hirzel;3;HORGEN
;;ZH;8816;Spitzen;132;;Hirzel;3;HORGEN
;;ZH;8816;Zimmerberg;132;;Hirzel;3;HORGEN
17432;1;ZH;8810;Horgen;133;;Horgen;2;HORGEN
;;ZH;8812;Horgen;133;;Horgen;2;HORGEN
;;ZH;8813;Horgen;133;;Horgen;2;HORGEN
;;ZH;8815;Horgenberg;133;;Horgen;2;HORGEN
;;ZH;8810;Käpfnach;133;;Horgen;2;HORGEN
;;ZH;8815;Klausen;133;;Horgen;2;HORGEN
;;ZH;8815;Moorschwand;133;;Horgen;2;HORGEN
;;ZH;8810;Rietwies;133;;Horgen;2;HORGEN
;;ZH;8135;Sihlbrugg Station;133;;Horgen;2;HORGEN
;;ZH;8135;Sihlwald;133;;Horgen;2;HORGEN
;;ZH;8815;Wührenbach;133;;Horgen;2;HORGEN
;;ZH;8810;Arn;133;;Horgen;2;HORGEN
;;ZH;8810;Bocken;133;;Horgen;2;HORGEN
860;1;ZH;8825;Hütten;134;;Hütten;3;HORGEN
;;ZH;8825;Langmoos;134;;Hütten;3;HORGEN
;;ZH;8825;Laubegg;134;;Hütten;3;HORGEN
;;ZH;8825;Oerischwand;134;;Hütten;3;HORGEN
;;ZH;8825;Segel;134;;Hütten;3;HORGEN
;;ZH;8802;Bendlikon;135;;Kilchberg (ZH);2;HORGEN
7197;1;ZH;8802;Kilchberg;135;;Kilchberg (ZH);2;HORGEN
;;ZH;8802;Mönchhof;135;;Kilchberg (ZH);2;HORGEN
;;ZH;8135;Gontenbach;136;;Langnau am Albis;3;HORGEN
;;ZH;8135;Hinter Albis;136;;Langnau am Albis;3;HORGEN
6595;1;ZH;8135;Langnau am Albis;136;;Langnau am Albis;3;HORGEN
;;ZH;8135;Mittel Albis;136;;Langnau am Albis;3;HORGEN
;;ZH;8135;Ober Albis;136;;Langnau am Albis;3;HORGEN
;;ZH;8135;Ober Rengg;136;;Langnau am Albis;3;HORGEN
;;ZH;8135;Unter Albis;136;;Langnau am Albis;3;HORGEN
;;ZH;8135;Unter Rengg;136;;Langnau am Albis;3;HORGEN
4583;1;ZH;8942;Oberrieden;137;;Oberrieden;3;HORGEN
;;ZH;8805;Burghalden Richterswil;138;;Richterswil;2;HORGEN
;;ZH;8824;Egg * (Vorder-);138;;Richterswil;2;HORGEN
10354;1;ZH;8805;Richterswil;138;;Richterswil;2;HORGEN
;;ZH;8833;Samstagern;138;;Richterswil;2;HORGEN
;;ZH;8803;Nidelbad;139;;Rüschlikon;3;HORGEN
4858;1;ZH;8803;Rüschlikon;139;;Rüschlikon;3;HORGEN
;;ZH;8824;Egg * (Hintere-);140;;Schönenberg (ZH);3;HORGEN
1800;1;ZH;8824;Schönenberg;140;;Schönenberg (ZH);3;HORGEN
;;ZH;8824;Stollen;140;;Schönenberg (ZH);3;HORGEN
;;ZH;8824;Tanne bei Wädenswil;140;;Schönenberg (ZH);3;HORGEN
;;ZH;8136;Gattikon;141;;Thalwil;2;HORGEN
15805;1;ZH;8800;Thalwil;141;;Thalwil;2;HORGEN
;;ZH;8801;Thalwil;141;;Thalwil;2;HORGEN
;;ZH;8804;Au (Halbinsel);142;;Wädenswil;2;HORGEN
;;ZH;8820;Herrlisberg;142;;Wädenswil;2;HORGEN
;;ZH;8810;Hinter Rüti;142;;Wädenswil;2;HORGEN
;;ZH;8804;Mittel Ort;142;;Wädenswil;2;HORGEN
;;ZH;8804;Ober Ort;142;;Wädenswil;2;HORGEN
;;ZH;8810;Ober Rüti;142;;Wädenswil;2;HORGEN
;;ZH;8804;Unter Ort;142;;Wädenswil;2;HORGEN
;;ZH;8810;Vorder Rüti;142;;Wädenswil;2;HORGEN
19464;1;ZH;8820;Wädenswil;142;;Wädenswil;2;HORGEN
4609;1;ZH;8703;Erlenbach;151;;Erlenbach (ZH);2;MEILEN
5499;1;ZH;8704;Herrliberg;152;;Herrliberg;2;MEILEN
;;ZH;8704;Rütihof;152;;Herrliberg;2;MEILEN
;;ZH;8704;Wetzwil;152;;Herrliberg;2;MEILEN
;;ZH;8714;Feldbach;153;;Hombrechtikon;2;MEILEN
;;ZH;8634;Ghei;153;;Hombrechtikon;2;MEILEN
;;ZH;8634;Herrgass;153;;Hombrechtikon;2;MEILEN
7246;1;ZH;8634;Hombrechtikon;153;;Hombrechtikon;2;MEILEN
;;ZH;8634;Langenriet;153;;Hombrechtikon;2;MEILEN
;;ZH;8634;Lutikon;153;;Hombrechtikon;2;MEILEN
;;ZH;8634;Lützelsee;153;;Hombrechtikon;2;MEILEN
;;ZH;8714;Schirmensee;153;;Hombrechtikon;2;MEILEN
;;ZH;8714;Schlatt;153;;Hombrechtikon;2;MEILEN
;;ZH;8634;Tobel;153;;Hombrechtikon;2;MEILEN
;;ZH;8634;Uetzikon;153;;Hombrechtikon;2;MEILEN
;;ZH;8634;Wellenberg;153;;Hombrechtikon;2;MEILEN
;;ZH;8634;Widmen;153;;Hombrechtikon;2;MEILEN
;;ZH;8127;Forch * (Südl. Teil);154;;Küsnacht (ZH);2;MEILEN
;;ZH;8700;Goldbach;154;;Küsnacht (ZH);2;MEILEN
;;ZH;8126;Gössikon;154;;Küsnacht (ZH);2;MEILEN
;;ZH;8700;Heslibach;154;;Küsnacht (ZH);2;MEILEN
;;ZH;8700;Itschnach;154;;Küsnacht (ZH);2;MEILEN
;;ZH;8700;Kaltenstein;154;;Küsnacht (ZH);2;MEILEN
12484;1;ZH;8700;Küsnacht;154;;Küsnacht (ZH);2;MEILEN
;;ZH;8127;Limberg;154;;Küsnacht (ZH);2;MEILEN
;;ZH;8127;Schmalzgrueb;154;;Küsnacht (ZH);2;MEILEN
;;ZH;8127;Wangen;154;;Küsnacht (ZH);2;MEILEN
;;ZH;8708;Allenberg;155;;Männedorf;2;MEILEN
;;ZH;8708;Appisberg;155;;Männedorf;2;MEILEN
8348;1;ZH;8708;Männedorf;155;;Männedorf;2;MEILEN
;;ZH;8706;Bergmeilen;156;;Meilen;2;MEILEN
;;ZH;8706;Feldmeilen;156;;Meilen;2;MEILEN
;;ZH;8706;Grüt bei Meilen;156;;Meilen;2;MEILEN
11480;1;ZH;8706;Meilen;156;;Meilen;2;MEILEN
;;ZH;8706;Obermeilen;156;;Meilen;2;MEILEN
;;ZH;8706;Pfannenstil;156;;Meilen;2;MEILEN
;;ZH;8706;Toggwil;156;;Meilen;2;MEILEN
;;ZH;8618;Etzikon;157;;Oetwil am See;2;MEILEN
;;ZH;8618;Gusch;157;;Oetwil am See;2;MEILEN
;;ZH;8618;Kreuzlen (Chrüzlen);157;;Oetwil am See;2;MEILEN
4375;1;ZH;8618;Oetwil am See;157;;Oetwil am See;2;MEILEN
;;ZH;8618;Willikon;157;;Oetwil am See;2;MEILEN
;;ZH;8712;Hinter Redlikon;158;;Stäfa;2;MEILEN
;;ZH;8712;Kehlhof;158;;Stäfa;2;MEILEN
;;ZH;8712;Ober Redlikon;158;;Stäfa;2;MEILEN
11567;1;ZH;8712;Stäfa;158;;Stäfa;2;MEILEN
;;ZH;8712;Uelikon;158;;Stäfa;2;MEILEN
;;ZH;8713;Uerikon;158;;Stäfa;2;MEILEN
;;ZH;8712;Unter Redlikon;158;;Stäfa;2;MEILEN
;;ZH;8707;Furen;159;;Uetikon am See;2;MEILEN
5210;1;ZH;8707;Uetikon am See;159;;Uetikon am See;2;MEILEN
;;ZH;8125;Oberhub;161;;Zollikon;2;MEILEN
;;ZH;8125;Sennhof;161;;Zollikon;2;MEILEN
;;ZH;8125;Zollikerberg;161;;Zollikon;2;MEILEN
11662;1;ZH;8702;Zollikon;161;;Zollikon;2;MEILEN
;;ZH;8126;Waltikon;160;;Zumikon;2;MEILEN
4550;1;ZH;8126;Zumikon;160;;Zumikon;2;MEILEN
;;ZH;8494;Alt Landenberg;171;;Bauma;3;PFÄFFIKON
4259;1;ZH;8494;Bauma;171;;Bauma;3;PFÄFFIKON
;;ZH;8494;Bliggenswil;171;;Bauma;3;PFÄFFIKON
;;ZH;8493;Blitterswil;171;;Bauma;3;PFÄFFIKON
;;ZH;8493;Dillhaus;171;;Bauma;3;PFÄFFIKON
;;ZH;8493;Juckeren (Juckern);171;;Bauma;3;PFÄFFIKON
;;ZH;8493;Laubberg;171;;Bauma;3;PFÄFFIKON
;;ZH;8494;Lipperschwendi;171;;Bauma;3;PFÄFFIKON
;;ZH;8494;Nieder Dürstelen;171;;Bauma;3;PFÄFFIKON
;;ZH;8493;Saland;171;;Bauma;3;PFÄFFIKON
;;ZH;8493;Undalen;171;;Bauma;3;PFÄFFIKON
;;ZH;8494;Wellenau;171;;Bauma;3;PFÄFFIKON
;;ZH;8494;Widen bei Bauma;171;;Bauma;3;PFÄFFIKON
4687;1;ZH;8320;Fehraltorf;172;;Fehraltorf;3;PFÄFFIKON
;;ZH;8308;Mesikon *;172;;Fehraltorf;3;PFÄFFIKON
;;ZH;8320;Rüti;172;;Fehraltorf;3;PFÄFFIKON
;;ZH;8320;Speck;172;;Fehraltorf;3;PFÄFFIKON
;;ZH;8335;Dürstelen;173;;Hittnau;3;PFÄFFIKON
;;ZH;8335;Hasel;173;;Hittnau;3;PFÄFFIKON
2965;1;ZH;8335;Hittnau;173;;Hittnau;3;PFÄFFIKON
;;ZH;8335;Isikon;173;;Hittnau;3;PFÄFFIKON
;;ZH;8335;Oberhittnau;173;;Hittnau;3;PFÄFFIKON
;;ZH;8335;Schönau;173;;Hittnau;3;PFÄFFIKON
;;ZH;8335;Unterhittnau;173;;Hittnau;3;PFÄFFIKON
;;ZH;8308;Agasul;174;;Illnau-Effretikon;3;PFÄFFIKON
;;ZH;8307;Bietenholz;174;;Illnau-Effretikon;3;PFÄFFIKON
;;ZH;8314;Billikon *;174;;Illnau-Effretikon;3;PFÄFFIKON
;;ZH;8307;Bisikon;174;;Illnau-Effretikon;3;PFÄFFIKON
;;ZH;8307;Effretikon;174;;Illnau-Effretikon;3;PFÄFFIKON
;;ZH;8307;First;174;;Illnau-Effretikon;3;PFÄFFIKON
;;ZH;8308;Horben bei Illnau;174;;Illnau-Effretikon;3;PFÄFFIKON
;;ZH;8308;Illnau;174;;Illnau-Effretikon;3;PFÄFFIKON
14491;1;ZH;8308;Illnau-Effretikon;174;;Illnau-Effretikon;3;PFÄFFIKON
;;ZH;8310;Kemptthal * (Ober-);174;;Illnau-Effretikon;3;PFÄFFIKON
;;ZH;8307;Luckhausen;174;;Illnau-Effretikon;3;PFÄFFIKON
;;ZH;8308;Mesikon *;174;;Illnau-Effretikon;3;PFÄFFIKON
;;ZH;8307;Moosburg;174;;Illnau-Effretikon;3;PFÄFFIKON
;;ZH;8307;Ottikon bei Kemptthal;174;;Illnau-Effretikon;3;PFÄFFIKON
;;ZH;8307;Rikon bei Effretikon;174;;Illnau-Effretikon;3;PFÄFFIKON
;;ZH;8314;Billikon *;175;;Kyburg;3;PFÄFFIKON
;;ZH;8483;Brünggen;175;;Kyburg;3;PFÄFFIKON
;;ZH;8314;Ettenhausen Kyburg;175;;Kyburg;3;PFÄFFIKON
396;1;ZH;8314;Kyburg;175;;Kyburg;3;PFÄFFIKON
;;ZH;8315;Eschikon;176;;Lindau;3;PFÄFFIKON
;;ZH;8310;Grafstal;176;;Lindau;3;PFÄFFIKON
;;ZH;8310;Kemptthal *;176;;Lindau;3;PFÄFFIKON
;;ZH;8312;Kleinikon;176;;Lindau;3;PFÄFFIKON
4072;1;ZH;8315;Lindau;176;;Lindau;3;PFÄFFIKON
;;ZH;8317;Tagelswangen;176;;Lindau;3;PFÄFFIKON
;;ZH;8312;Winterberg;176;;Lindau;3;PFÄFFIKON
;;ZH;8331;Auslikon;177;;Pfäffikon;3;PFÄFFIKON
;;ZH;8330;Hermatswil;177;;Pfäffikon;3;PFÄFFIKON
;;ZH;8330;Humbel;177;;Pfäffikon;3;PFÄFFIKON
;;ZH;8330;Irgenhausen;177;;Pfäffikon;3;PFÄFFIKON
;;ZH;8331;Ober Balm bei Auslikon;177;;Pfäffikon;3;PFÄFFIKON
9592;1;ZH;8330;Pfäffikon;177;;Pfäffikon;3;PFÄFFIKON
;;ZH;8330;Ruetschberg;177;;Pfäffikon;3;PFÄFFIKON
;;ZH;8331;Unter Balm bei Auslikon;177;;Pfäffikon;3;PFÄFFIKON
;;ZH;8330;Wallikon;177;;Pfäffikon;3;PFÄFFIKON
;;ZH;8322;Bläsimühle;178;;Russikon;3;PFÄFFIKON
;;ZH;8322;Gündisau;178;;Russikon;3;PFÄFFIKON
;;ZH;8322;Ludetswil;178;;Russikon;3;PFÄFFIKON
;;ZH;8322;Madetswil;178;;Russikon;3;PFÄFFIKON
;;ZH;8332;Rumlikon;178;;Russikon;3;PFÄFFIKON
3952;1;ZH;8332;Russikon;178;;Russikon;3;PFÄFFIKON
;;ZH;8332;Sennhof Russikon;178;;Russikon;3;PFÄFFIKON
;;ZH;8332;Wilhof bei Russikon;178;;Russikon;3;PFÄFFIKON
;;ZH;8499;Gfell;179;;Sternenberg;3;PFÄFFIKON
349;1;ZH;8499;Sternenberg;179;;Sternenberg;3;PFÄFFIKON
;;ZH;8484;Dettenried;180;;Weisslingen;3;PFÄFFIKON
;;ZH;8484;Lendikon;180;;Weisslingen;3;PFÄFFIKON
;;ZH;8484;Neschwil;180;;Weisslingen;3;PFÄFFIKON
;;ZH;8486;Schwendi (Schwändi);180;;Weisslingen;3;PFÄFFIKON
;;ZH;8484;Theilingen;180;;Weisslingen;3;PFÄFFIKON
2827;1;ZH;8484;Weisslingen;180;;Weisslingen;3;PFÄFFIKON
;;ZH;8492;Aegetswil;181;;Wila;3;PFÄFFIKON
;;ZH;8493;Au;181;;Wila;3;PFÄFFIKON
;;ZH;8492;Manzenhub;181;;Wila;3;PFÄFFIKON
;;ZH;8492;Ottenhub;181;;Wila;3;PFÄFFIKON
;;ZH;8492;Steinen bei Wila;181;;Wila;3;PFÄFFIKON
1793;1;ZH;8492;Wila;181;;Wila;3;PFÄFFIKON
;;ZH;8492;Breite;182;;Wildberg;3;PFÄFFIKON
;;ZH;8489;Ehrikon;182;;Wildberg;3;PFÄFFIKON
;;ZH;8492;Schalchen;182;;Wildberg;3;PFÄFFIKON
;;ZH;8489;Tössegg;182;;Wildberg;3;PFÄFFIKON
886;1;ZH;8489;Wildberg;182;;Wildberg;3;PFÄFFIKON
22216;1;ZH;8600;Dübendorf;191;;Dübendorf;2;USTER
;;ZH;8044;Geeren;191;;Dübendorf;2;USTER
;;ZH;8600;Gfenn *;191;;Dübendorf;2;USTER
;;ZH;8044;Gockhausen;191;;Dübendorf;2;USTER
;;ZH;8600;Hermikon;191;;Dübendorf;2;USTER
;;ZH;8304;Neugut Dübendorf *;191;;Dübendorf;2;USTER
;;ZH;8600;Stettbach;191;;Dübendorf;2;USTER
;;ZH;8600;Wil bei Dübendorf;191;;Dübendorf;2;USTER
7455;1;ZH;8132;Egg;192;;Egg;2;USTER
;;ZH;8132;Eichholz;192;;Egg;2;USTER
;;ZH;8133;Emmat (Ämet);192;;Egg;2;USTER
;;ZH;8133;Esslingen;192;;Egg;2;USTER
;;ZH;8132;Hinteregg;192;;Egg;2;USTER
;;ZH;8132;Inner Vollikon;192;;Egg;2;USTER
;;ZH;8132;Neuhaus bei Hinteregg;192;;Egg;2;USTER
;;ZH;8132;Ober Halden;192;;Egg;2;USTER
;;ZH;8133;Ober Neuhaus;192;;Egg;2;USTER
;;ZH;8132;Rällikon;192;;Egg;2;USTER
;;ZH;8132;Schaubigen;192;;Egg;2;USTER
;;ZH;8132;Unter Halden;192;;Egg;2;USTER
;;ZH;8133;Unter Neuhaus;192;;Egg;2;USTER
;;ZH;8132;Usser Vollikon;192;;Egg;2;USTER
;;ZH;8132;Vollikon;192;;Egg;2;USTER
;;ZH;8127;Vorder Guldenen;192;;Egg;2;USTER
;;ZH;8121;Benglen;193;;Fällanden;2;USTER
6423;1;ZH;8117;Fällanden;193;;Fällanden;2;USTER
;;ZH;8117;Geren;193;;Fällanden;2;USTER
;;ZH;8118;Pfaffhausen;193;;Fällanden;2;USTER
5242;1;ZH;8606;Greifensee;194;;Greifensee;2;USTER
;;ZH;8606;Wildsberg;194;;Greifensee;2;USTER
;;ZH;8127;Aesch bei Maur;195;;Maur;2;USTER
;;ZH;8122;Binz;195;;Maur;2;USTER
;;ZH;8123;Ebmatingen;195;;Maur;2;USTER
;;ZH;8127;Forch *;195;;Maur;2;USTER
8677;1;ZH;8124;Maur;195;;Maur;2;USTER
;;ZH;8127;Scheuren (Forch);195;;Maur;2;USTER
;;ZH;8123;Stuelen (Stuhlen);195;;Maur;2;USTER
;;ZH;8124;Uessikon;195;;Maur;2;USTER
;;ZH;8124;Wannwis;195;;Maur;2;USTER
;;ZH;8617;Brand;196;;Mönchaltorf;2;USTER
;;ZH;8607;Heusberg;196;;Mönchaltorf;2;USTER
;;ZH;8617;Lindhof;196;;Mönchaltorf;2;USTER
3183;1;ZH;8617;Mönchaltorf;196;;Mönchaltorf;2;USTER
4256;1;ZH;8603;Schwerzenbach;197;;Schwerzenbach;2;USTER
;;ZH;8615;Freudwil;198;;Uster;2;USTER
;;ZH;8606;Nänikon;198;;Uster;2;USTER
;;ZH;8612;Nieder Uster;198;;Uster;2;USTER
;;ZH;8610;Nossikon;198;;Uster;2;USTER
;;ZH;8613;Ober Uster;198;;Uster;2;USTER
;;ZH;8616;Riedikon;198;;Uster;2;USTER
;;ZH;8614;Sulzbach;198;;Uster;2;USTER
28571;1;ZH;8610;Uster;198;;Uster;2;USTER
;;ZH;8612;Uster 2;198;;Uster;2;USTER
;;ZH;8613;Uster 3;198;;Uster;2;USTER
;;ZH;8615;Wermatswil;198;;Uster;2;USTER
;;ZH;8606;Werrikon;198;;Uster;2;USTER
;;ZH;8610;Winikon bei Uster;198;;Uster;2;USTER
;;ZH;8604;Dammboden;199;;Volketswil;2;USTER
;;ZH;8600;Gfenn *;199;;Volketswil;2;USTER
;;ZH;8605;Gutenswil;199;;Volketswil;2;USTER
;;ZH;8604;Hegnau;199;;Volketswil;2;USTER
;;ZH;8604;Kindhausen;199;;Volketswil;2;USTER
14070;1;ZH;8604;Volketswil;199;;Volketswil;2;USTER
;;ZH;8604;Zimikon;199;;Volketswil;2;USTER
;;ZH;8306;Brüttisellen;200;;Wangen-Brüttisellen;2;USTER
;;ZH;8602;Wangen bei Dübendorf;200;;Wangen-Brüttisellen;2;USTER
5978;1;ZH;8602;Wangen-Brüttisellen;200;;Wangen-Brüttisellen;2;USTER
613;1;ZH;8479;Altikon;211;;Altikon;3;WINTERTHUR
;;ZH;8479;Feldi;211;;Altikon;3;WINTERTHUR
;;ZH;8479;Ober Herten;211;;Altikon;3;WINTERTHUR
;;ZH;8479;Unter Herten;211;;Altikon;3;WINTERTHUR
985;1;ZH;8544;Bertschikon;212;;Bertschikon;3;WINTERTHUR
;;ZH;8500;Bewangen;212;;Bertschikon;3;WINTERTHUR
;;ZH;8546;Gundetswil;212;;Bertschikon;3;WINTERTHUR
;;ZH;8353;Gündlikon;212;;Bertschikon;3;WINTERTHUR
;;ZH;8546;Kefikon * (westl. Teil (TG/ZH);212;;Bertschikon;3;WINTERTHUR
;;ZH;8547;Liebensberg;212;;Bertschikon;3;WINTERTHUR
;;ZH;8547;Meisberg;212;;Bertschikon;3;WINTERTHUR
;;ZH;8544;Oberbertschikon;212;;Bertschikon;3;WINTERTHUR
;;ZH;8547;Stegen;212;;Bertschikon;3;WINTERTHUR
;;ZH;8353;Zünikon;212;;Bertschikon;3;WINTERTHUR
1774;1;ZH;8311;Brütten;213;;Brütten;3;WINTERTHUR
;;ZH;8311;Strubikon;213;;Brütten;3;WINTERTHUR
;;ZH;8471;Bänk;214;;Dägerlen;3;WINTERTHUR
;;ZH;8471;Berg Dägerlen;214;;Dägerlen;3;WINTERTHUR
859;1;ZH;8471;Dägerlen;214;;Dägerlen;3;WINTERTHUR
;;ZH;8471;Oberwil;214;;Dägerlen;3;WINTERTHUR
;;ZH;8471;Rutschwil;214;;Dägerlen;3;WINTERTHUR
529;1;ZH;8421;Dättlikon;215;;Dättlikon;3;WINTERTHUR
1301;1;ZH;8474;Dinhard;216;;Dinhard;3;WINTERTHUR
;;ZH;8474;Eschlikon;216;;Dinhard;3;WINTERTHUR
;;ZH;8474;Kirch Dinhard;216;;Dinhard;3;WINTERTHUR
;;ZH;8474;Vorder Grüt;216;;Dinhard;3;WINTERTHUR
;;ZH;8474;Welsikon;216;;Dinhard;3;WINTERTHUR
3593;1;ZH;8353;Elgg;217;;Elgg;3;WINTERTHUR
;;ZH;8354;Heurüti;217;;Elgg;3;WINTERTHUR
;;ZH;8354;Sennhof;217;;Elgg;3;WINTERTHUR
742;1;ZH;8548;Ellikon an der Thur;218;;Ellikon an der Thur;3;WINTERTHUR
2900;1;ZH;8352;Elsau;219;;Elsau;3;WINTERTHUR
;;ZH;8352;Fulau;219;;Elsau;3;WINTERTHUR
;;ZH;8352;Hegi *;219;;Elsau;3;WINTERTHUR
;;ZH;8352;Ober Schnasberg;219;;Elsau;3;WINTERTHUR
;;ZH;8352;Ober Schottikon;219;;Elsau;3;WINTERTHUR
;;ZH;8352;Räterschen;219;;Elsau;3;WINTERTHUR
;;ZH;8352;Rümikon;219;;Elsau;3;WINTERTHUR
;;ZH;8352;Tollhausen;219;;Elsau;3;WINTERTHUR
;;ZH;8352;Unter Schnasberg;219;;Elsau;3;WINTERTHUR
